,empty,ocupied,doctor,nurse,patient,resting,idle_nurse,idle_doctor,walking,in-admission,in-evaluation,in-medication,leaving,in-meeting,taking-inventory,documenting,admitting,evaluating,medicating,waiting-admission,waiting-evaluation,waiting-medication
600,43,9,2,2,6,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1
601,43,9,2,2,6,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1
602,43,9,2,2,6,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1
603,43,9,2,2,6,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1
604,43,9,2,2,6,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
605,43,9,2,2,6,4,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
606,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
607,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
608,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
609,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
610,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
611,43,9,2,2,6,4,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
612,43,9,2,2,6,5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
613,43,9,2,2,6,5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
614,43,9,2,2,6,5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
615,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
616,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
617,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
618,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
619,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
620,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
621,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
622,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
623,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
624,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
625,43,9,2,2,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
626,43,9,2,2,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
627,43,9,2,2,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
628,43,9,2,2,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
629,43,9,2,2,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
630,43,9,2,2,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
631,43,9,2,2,6,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
632,43,9,2,2,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
633,43,9,2,2,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
634,43,9,2,2,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
635,43,9,2,2,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
636,43,9,2,2,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
637,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
638,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
639,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
640,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
641,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
642,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
643,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
644,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
645,43,9,2,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
646,43,9,2,2,6,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
647,43,9,2,2,6,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1
648,43,9,2,2,6,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1
649,43,9,2,2,6,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
650,43,9,2,2,6,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2
651,43,9,2,2,6,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
652,43,9,2,2,6,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
653,43,9,2,2,6,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
654,43,9,2,2,6,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
655,43,9,2,2,6,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
656,43,9,2,2,6,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,4
657,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
658,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
659,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
660,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
661,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
662,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
663,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
664,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
665,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
666,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
667,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
668,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
669,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
670,43,9,2,2,6,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3
671,43,9,2,2,6,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3
672,43,9,2,2,6,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
673,43,9,2,2,6,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
674,43,9,2,2,6,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
675,43,9,2,2,6,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
676,43,9,2,2,6,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
677,43,9,2,2,6,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,3
678,43,9,2,2,6,2,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,2
679,43,9,2,2,6,3,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2
680,43,9,2,2,6,3,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2
681,43,9,2,2,6,3,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2
682,43,9,2,2,6,3,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2
683,43,9,2,2,6,3,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2
684,43,9,2,2,6,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,2
685,43,9,2,2,6,3,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,1
686,43,9,2,2,6,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
687,43,9,2,2,6,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
688,43,9,2,2,6,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
689,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
690,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
691,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
692,43,9,2,2,6,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
693,43,9,2,2,6,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
694,43,9,2,2,6,4,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2
695,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
696,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
697,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
698,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
699,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
700,43,9,2,2,6,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
701,43,9,2,2,6,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
702,43,9,2,2,6,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
703,43,9,2,2,6,5,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
704,43,9,2,2,6,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
705,43,9,2,2,6,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
706,43,9,2,2,6,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
707,43,9,2,2,6,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
708,43,9,2,2,6,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
709,43,9,2,2,6,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
710,43,9,2,2,6,4,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0
711,43,9,2,2,6,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
712,43,9,2,2,6,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
713,43,9,2,2,6,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
714,43,9,2,2,6,5,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0
715,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
716,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
717,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
718,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
719,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
720,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
721,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
722,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
723,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
724,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
725,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
726,43,9,2,2,6,4,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0
727,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
728,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
729,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
730,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
731,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
732,43,9,2,2,6,4,1,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0
733,43,9,2,2,6,4,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
734,43,9,2,2,6,4,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
735,43,9,2,2,6,4,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
736,43,9,2,2,6,4,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
737,43,9,2,2,6,4,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
738,43,9,2,2,6,4,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
739,43,9,2,2,6,4,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0
740,43,9,2,2,6,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
741,43,9,2,2,6,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
742,43,9,2,2,6,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
743,43,9,2,2,6,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
744,43,9,2,2,6,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
745,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
746,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
747,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
748,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
749,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
750,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
751,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
752,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
753,43,9,2,2,6,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
754,43,9,2,2,6,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
755,43,9,2,2,6,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
756,43,9,2,2,6,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
757,43,9,2,2,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
758,43,9,2,2,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
759,43,9,2,2,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
760,43,9,2,2,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
761,43,9,2,2,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
762,43,9,2,2,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
763,43,9,2,2,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
764,43,9,2,2,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765,43,9,2,2,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766,43,9,2,2,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
767,43,9,2,2,6,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
768,43,9,2,2,6,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
769,43,9,2,2,6,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2
770,43,9,2,2,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
771,43,9,2,2,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
772,43,9,2,2,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
773,43,9,2,2,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
774,43,9,2,2,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
775,43,9,2,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
776,43,9,2,2,6,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4
777,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
778,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
779,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
780,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
781,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
782,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
783,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
784,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
785,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
786,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
787,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
788,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
789,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
790,43,9,2,2,6,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3
791,43,9,2,2,6,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3
792,43,9,2,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
793,43,9,2,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
794,43,9,2,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
795,43,9,2,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
796,43,9,2,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
797,43,9,2,2,6,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3
798,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
799,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
800,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
801,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
802,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
803,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
804,43,9,2,2,6,3,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2
805,43,9,2,2,6,3,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1
806,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
807,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
808,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
809,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
810,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
811,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
812,43,9,2,2,6,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
813,43,9,2,2,6,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
814,43,9,2,2,6,4,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2
815,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
816,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
817,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
818,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
819,43,9,2,2,6,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
820,43,9,2,2,6,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
821,43,9,2,2,6,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1
822,43,9,2,2,6,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1
823,43,9,2,2,6,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1
824,43,9,2,2,6,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
825,43,9,2,2,6,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
826,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
827,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
828,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
829,43,9,2,2,6,4,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
830,43,9,2,2,6,4,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
831,43,9,2,2,6,5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
832,43,9,2,2,6,5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
833,43,9,2,2,6,5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
834,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
835,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
836,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
837,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
838,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
839,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
840,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
841,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
842,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
843,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
844,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
845,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
846,43,9,2,2,6,5,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
847,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
848,43,9,2,2,6,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
849,43,9,2,2,6,4,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
850,43,9,2,2,6,5,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
851,43,9,2,2,6,5,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
852,43,9,2,2,6,5,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
853,43,9,2,2,6,5,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0
854,43,9,2,2,6,5,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
855,43,9,2,2,6,5,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
856,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
857,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
858,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
859,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
860,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
861,43,9,2,2,6,5,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
862,43,9,3,2,6,5,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
863,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
864,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
865,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
866,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
867,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
868,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
869,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
870,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
871,43,9,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
872,43,9,2,2,6,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
873,43,9,2,2,6,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
874,43,9,2,2,6,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
875,43,9,2,2,6,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
876,43,9,2,2,6,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
877,43,9,2,2,6,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
878,43,9,2,2,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
879,43,9,2,2,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
880,43,9,2,2,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
881,43,9,2,2,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
882,43,9,2,2,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
883,43,9,2,2,6,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
884,43,9,2,2,6,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
885,43,9,2,2,6,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
886,43,9,2,2,6,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
887,43,9,2,2,6,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
888,43,9,2,2,6,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
889,43,9,2,2,6,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
890,43,9,2,2,6,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
891,43,9,3,2,6,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
892,43,9,2,2,6,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1
893,43,9,2,3,6,4,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1
894,43,9,2,2,6,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1
895,43,9,2,2,6,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2
896,43,9,2,2,6,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3
897,43,9,2,2,6,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,2
898,43,9,2,2,6,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,2
899,43,9,2,2,6,2,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,2
900,43,9,2,2,6,2,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,2
